Fecha,A_precio,A_change,B_precio,B_change,C_precio,C_change,D_precio,D_change,E_precio,E_change
18/09/2016,37263.72,0.00,32501.51,0.00,37940.02,0.00,29912.72,0.00,38540.22,0.00
19/09/2016,37263.72,4.88,32501.51,4.45,37940.02,4.30,29912.72,3.58,38540.22,3.38
20/09/2016,37395.28,-3.60,32587.10,-2.92,38013.38,-1.82,29948.53,1.36,38569.67,-1.79
21/09/2016,37358.80,4.57,32568.48,3.88,38007.20,3.31,29952.42,02.09,38563.71,-1.70
22/09/2016,37455.50,-4.88,32616.83,-4.06,38034.64,-3.60,29960.50,-1.73,38558.21,03.02
23/09/2016,37323.86,0.00,32559.04,0.00,37998.01,0.00,29954.87,0.00,38578.65,0.00
24/09/2016,37323.86,0.00,32559.04,0.00,37998.01,0.00,29954.87,0.00,38578.65,0.00
25/09/2016,37323.86,2.94,32559.04,3.47,37998.01,04.01,29954.87,3.40,38578.65,2.93
26/09/2016,37342.83,-4.90,32591.33,-4.30,38053.19,-3.43,29984.77,1.61,38597.46,03.09
27/09/2016,37208.93,3.31,32517.58,2.11,38022.34,1.50,29989.78,2.87,38619.33,3.56
28/09/2016,37236.19,4.95,32525.86,4.46,38026.84,4.17,30007.46,3.71,38654.39,3.40
29/09/2016,37377.97,-5.68,32612.74,-5.08,38091.54,-4.73,30048.47,-3.34,38684.46,1.12
30/09/2016,37083.68,0.00,32452.13,0.00,37978.58,0.00,30020.27,0.00,38687.52,0.00
1/10/2016,37083.68,0.00,32452.13,0.00,37978.58,0.00,30020.27,0.00,38687.52,0.00
2/10/2016,37083.68,-4.38,32452.13,-4.31,37978.58,-4.34,30020.27,-3.26,38687.52,-1.10
3/10/2016,37003.54,4.46,32377.89,04.06,37901.98,3.88,29994.13,2.88,38684.53,2.23
4/10/2016,37089.94,5.40,32435.86,05.04,37950.51,4.87,30011.98,3.89,38693.87,2.26
5/10/2016,37311.54,5.31,32591.02,4.87,38080.63,4.60,30061.03,3.52,38703.47,2.71
6/10/2016,37514.54,4.39,32721.70,3.96,38180.42,3.76,30094.83,3.10,38718.50,2.70
7/10/2016,37595.10,0.00,32774.24,0.00,38223.34,0.00,30117.03,0.00,38733.37,0.00
8/10/2016,37595.10,0.00,32774.24,0.00,38223.34,0.00,30117.03,0.00,38733.37,0.00
9/10/2016,37595.10,0.00,32774.24,0.00,38223.34,0.00,30117.03,0.00,38733.37,0.00
10/10/2016,37595.10,4.11,32774.24,3.54,38223.34,2.96,30117.03,2.58,38733.37,1.78
11/10/2016,37656.31,-5.42,32808.59,-4.76,38242.58,-4.25,30130.20,-1.93,38739.30,02.07
12/10/2016,37429.44,-3.96,32692.16,-3.28,38172.61,-3.49,30123.29,-3.14,38747.21,1.45
13/10/2016,37376.97,3.22,32665.52,3.22,38139.79,3.73,30100.20,3.42,38751.49,2.80
14/10/2016,37402.00,0.00,32690.47,0.00,38181.67,0.00,30130.81,0.00,38767.88,0.00
15/10/2016,37402.00,0.00,32690.47,0.00,38181.67,0.00,30130.81,0.00,38767.88,0.00
16/10/2016,37402.00,4.52,32690.47,4.11,38181.67,3.36,30130.81,-1.47,38767.88,-2.64
17/10/2016,37494.10,-2.95,32751.61,-2.69,38210.34,-2.03,30131.04,-1.26,38753.83,-2.43
18/10/2016,37475.03,5.00,32736.89,4.54,38202.72,3.94,30127.52,2.56,38742.48,1.99
19/10/2016,37624.11,4.86,32830.40,4.65,38254.37,4.58,30140.40,3.64,38749.77,02.04
20/10/2016,37753.34,-2.51,32934.54,-1.55,38351.72,-2.06,30178.34,-0.83,38757.43,-2.46
21/10/2016,37741.09,0.00,32929.82,0.00,38343.90,0.00,30176.04,0.00,38745.75,0.00
22/10/2016,37741.09,0.00,32929.82,0.00,38343.90,0.00,30176.04,0.00,38745.75,0.00
23/10/2016,37741.09,-3.15,32929.82,-2.86,38343.90,-3.02,30176.04,-1.98,38745.75,-1.68
24/10/2016,37717.75,-4.62,32912.36,-4.17,38323.50,-4.48,30168.79,-3.92,38740.40,-3.56
25/10/2016,37616.09,-5.55,32847.54,-5.07,38234.84,-4.92,30118.23,-4.18,38705.20,-3.27
26/10/2016,37358.77,-4.86,32688.69,-4.47,38097.21,-4.20,30052.88,-3.18,38678.82,-2.40
27/10/2016,37229.61,-5.28,32601.41,-4.93,38030.20,-4.87,30028.78,-4.30,38667.79,-3.96
28/10/2016,37033.42,0.00,32463.66,0.00,37900.12,0.00,29955.41,0.00,38615.58,0.00
29/10/2016,37033.42,0.00,32463.66,0.00,37900.12,0.00,29955.41,0.00,38615.58,0.00
30/10/2016,37033.42,0.00,32463.66,0.00,37900.12,0.00,29955.41,0.00,38615.58,0.00
31/10/2016,37033.42,0.00,32463.66,0.00,37900.12,0.00,29955.41,0.00,38615.58,0.00
1/11/2016,37033.42,-5.23,32463.66,-4.91,37900.12,-4.72,29955.41,-4.22,38615.58,-3.92
2/11/2016,36847.46,-4.73,32327.71,-4.46,37788.13,-4.23,29887.07,-4.02,38565.36,-4.25
3/11/2016,36734.51,-5.54,32240.85,-5.13,37719.70,-4.73,29831.49,-3.59,38495.28,2.96
4/11/2016,36480.74,0.00,32072.50,0.00,37606.23,0.00,29795.24,0.00,38514.66,0.00
5/11/2016,36480.74,0.00,32072.50,0.00,37606.23,0.00,29795.24,0.00,38514.66,0.00
6/11/2016,36480.74,2.63,32072.50,1.35,37606.23,2.86,29795.24,3.41,38514.66,3.64
7/11/2016,36494.66,5.93,32076.35,5.49,37623.76,05.09,29825.48,4.39,38552.69,3.94
8/11/2016,36869.55,-0.77,32318.72,1.67,37786.70,-2.64,29906.08,-2.48,38604.29,-1.99
9/11/2016,36867.40,-4.96,32324.03,-4.55,37772.65,-4.75,29894.08,-4.27,38596.97,-3.74
10/11/2016,36725.02,5.30,32229.48,4.15,37657.60,-3.80,29822.25,-4.66,38554.96,-5.11
11/11/2016,36925.29,0.00,32293.22,0.00,37612.82,0.00,29716.20,0.00,38388.92,0.00
12/11/2016,36925.29,0.00,32293.22,0.00,37612.82,0.00,29716.20,0.00,38388.92,0.00
13/11/2016,36925.29,-4.86,32293.22,-5.03,37612.82,-5.08,29716.20,-4.58,38388.92,-4.64
14/11/2016,36796.37,-3.61,32140.81,-4.92,37451.45,-5.54,29618.75,-5.41,38285.36,-5.53
15/11/2016,36759.38,4.46,32003.83,4.54,37196.13,4.83,29394.51,4.81,38034.08,4.92
16/11/2016,36845.60,5.78,32097.28,5.44,37321.69,5.35,29517.83,4.66,38170.65,04.05
17/11/2016,37168.64,1.46,32328.43,3.30,37533.18,3.61,29623.58,3.53,38227.80,3.66
18/11/2016,37172.93,0.00,32355.52,0.00,37570.11,0.00,29657.57,0.00,38266.73,0.00
19/11/2016,37172.93,0.00,32355.52,0.00,37570.11,0.00,29657.57,0.00,38266.73,0.00
20/11/2016,37172.93,4.39,32355.52,3.87,37570.11,3.34,29657.57,1.31,38266.73,-0.46
21/11/2016,37253.21,0.75,32403.29,-1.84,37598.46,-3.17,29661.28,-3.17,38265.15,-3.19
22/11/2016,37255.33,04.06,32397.00,3.84,37574.54,3.63,29637.38,3.29,38240.94,2.64
23/11/2016,37313.44,4.83,32443.65,4.38,37612.28,4.00,29664.29,01.05,38254.93,-2.71
24/11/2016,37438.56,-4.67,32523.73,-4.42,37666.97,-4.44,29667.16,-3.59,38239.91,-2.82
25/11/2016,37332.14,0.00,32440.82,0.00,37582.30,0.00,29630.80,0.00,38223.13,0.00
26/11/2016,37332.14,0.00,32440.82,0.00,37582.30,0.00,29630.80,0.00,38223.13,0.00
27/11/2016,37332.14,4.60,32440.82,04.03,37582.30,3.48,29630.80,1.49,38223.13,-1.51
28/11/2016,37431.37,-4.50,32497.08,-4.03,37614.65,-3.47,29635.23,-2.61,38218.61,-1.37
29/11/2016,37341.46,-3.05,32441.08,-0.24,37582.58,3.56,29621.60,3.99,38214.66,4.31
30/11/2016,37320.31,-2.95,32439.81,-1.88,37617.69,-2.54,29675.89,-1.03,38289.05,2.40
1/12/2016,37301.23,-3.64,32433.23,-3.40,37604.98,-3.29,29673.10,-2.89,38300.09,-1.49
2/12/2016,37263.25,0.00,32403.39,0.00,37578.23,0.00,29655.18,0.00,38295.65,0.00
3/12/2016,37263.25,0.00,32403.39,0.00,37578.23,0.00,29655.18,0.00,38295.65,0.00
4/12/2016,37263.25,-5.16,32403.39,-4.69,37578.23,-3.96,29655.18,1.40,38295.65,3.98
5/12/2016,37088.55,-1.47,32294.43,2.19,37525.52,2.77,29659.25,3.38,38349.36,3.82
6/12/2016,37084.19,-5.03,32303.35,-4.63,37541.46,-4.48,29688.66,-3.59,38394.89,-0.46
7/12/2016,36931.92,0.00,32201.21,0.00,37453.13,0.00,29652.28,0.00,38393.30,0.00
8/12/2016,36931.92,5.16,32201.21,4.83,37453.13,4.68,29652.28,4.22,38393.30,3.93
9/12/2016,37106.32,0.00,32326.33,0.00,37561.22,0.00,29720.37,0.00,38444.38,0.00
10/12/2016,37106.32,0.00,32326.33,0.00,37561.22,0.00,29720.37,0.00,38444.38,0.00
11/12/2016,37106.32,-3.68,32326.33,-2.56,37561.22,-3.47,29720.37,-2.33,38444.38,1.14
12/12/2016,37066.80,-5.57,32313.36,-5.23,37529.01,-5.02,29710.06,-4.17,38447.50,-3.63
13/12/2016,36804.04,5.14,32125.90,4.81,37377.82,4.75,29645.32,4.22,38409.61,04.05
14/12/2016,36974.23,3.62,32248.66,04.08,37493.57,4.72,29713.23,4.60,38467.06,4.80
15/12/2016,37011.62,05.07,32307.80,4.64,37606.09,04.06,29812.59,3.13,38589.13,-1.61
16/12/2016,37170.34,0.00,32411.69,0.00,37664.29,0.00,29835.50,0.00,38589.33,0.00
17/12/2016,37170.34,0.00,32411.69,0.00,37664.29,0.00,29835.50,0.00,38589.33,0.00
18/12/2016,37170.34,5.56,32411.69,5.17,37664.29,5.12,29835.50,4.52,38589.33,4.24
19/12/2016,37431.07,5.56,32587.11,5.20,37831.85,5.15,29927.43,4.56,38658.56,3.88
20/12/2016,37689.94,-4.10,32767.95,-3.49,38003.47,-3.07,30022.77,2.42,38706.76,3.37
21/12/2016,37629.36,-5.36,32735.01,-4.94,37981.84,-4.66,30034.05,-3.69,38735.88,0.33
22/12/2016,37417.43,-2.59,32595.38,0.39,37876.63,3.60,29994.15,3.80,38735.16,3.72
23/12/2016,37404.11,0.00,32596.86,0.00,37913.36,0.00,30038.96,0.00,38776.50,0.00
24/12/2016,37404.11,0.00,32596.86,0.00,37913.36,0.00,30038.96,0.00,38776.50,0.00
25/12/2016,37404.11,-4.92,32596.86,-4.72,37913.36,-4.51,30038.96,-3.34,38776.50,-2.59
26/12/2016,37267.16,-3.89,32484.44,-3.15,37822.11,-0.25,30010.76,3.21,38763.23,3.81
27/12/2016,37218.25,4.55,32461.08,4.33,37820.83,4.32,30035.47,4.00,38808.29,3.99
28/12/2016,37312.89,2.79,32537.05,3.43,37895.76,3.89,30090.03,3.52,38862.54,3.79
29/12/2016,37329.20,-4.56,32568.00,-3.67,37944.70,-0.39,30123.86,2.55,38907.00,3.90
30/12/2016,37233.49,0.00,32528.78,0.00,37945.38,0.00,30136.73,0.00,38956.37,0.00
31/12/2016,37233.49,0.00,32528.78,,37945.38,0.00,30136.73,0.00,38956.37,0.00
1/01/2017,37233.49,0.00,32528.78,0.00,37945.38,0.00,30136.73,0.00,38956.37,0.00
2/01/2017,37233.49,05.02,32528.78,4.78,37945.38,4.77,30136.73,4.14,38956.37,3.71
3/01/2017,37385.54,5.58,32647.78,5.23,38063.61,5.13,30199.77,4.65,38997.40,4.34
4/01/2017,37650.29,4.88,32833.83,4.68,38232.40,4.84,30304.17,4.58,39073.89,4.58
5/01/2017,37782.19,-4.34,32942.06,-3.61,38359.12,-2.20,30402.15,1.56,39170.96,2.93
6/01/2017,37705.37,0.00,32905.08,0.00,38350.06,0.00,30406.89,0.00,39189.67,0.00
7/01/2017,37705.37,0.00,32905.08,0.00,38350.06,0.00,30406.89,0.00,39189.67,0.00
8/01/2017,37705.37,-3.88,32905.08,-3.57,38350.06,-4.09,30406.89,-3.79,39189.67,-3.69
9/01/2017,37656.71,05.07,32869.47,4.56,38290.40,4.43,30362.45,3.68,39149.45,2.12
10/01/2017,37816.36,4.34,32965.52,3.81,38374.29,2.90,30402.02,-2.75,39157.74,-3.48
11/01/2017,37892.84,5.30,33010.74,4.88,38392.44,4.68,30386.44,3.57,39125.27,2.69
12/01/2017,38094.09,-5.61,33141.93,-5.09,38500.35,-4.73,30421.89,-3.59,39139.99,03.05
13/01/2017,37819.77,0.00,32980.24,0.00,38386.68,0.00,30385.76,0.00,39161.21,0.00
14/01/2017,37819.77,0.00,32980.24,0.00,38386.68,0.00,30385.76,0.00,39161.21,0.00
15/01/2017,37819.77,-4.16,32980.24,-3.69,38386.68,-3.78,30385.76,-3.46,39161.21,-3.50
16/01/2017,37755.53,0.81,32940.19,-0.96,38342.91,01.05,30353.99,-1.41,39128.10,-2.11
17/01/2017,37757.77,-4.98,32937.57,-4.62,38342.56,-4.48,30349.88,-3.86,39119.86,-3.01
18/01/2017,37611.70,4.78,32836.34,4.39,38254.20,3.87,30302.61,-1.79,39099.53,-3.30
19/01/2017,37731.17,-3.45,32917.04,-2.76,38302.25,-2.67,30296.63,-1.62,39072.31,-1.10
20/01/2017,37699.67,0.00,32901.21,0.00,38287.75,0.00,30291.58,0.00,39069.30,0.00
21/01/2017,37699.67,0.00,32901.21,0.00,38287.75,0.00,30291.58,0.00,39069.30,0.00
22/01/2017,37699.67,2.00,32901.21,-1.06,38287.75,2.85,30291.58,03.07,39069.30,3.40
23/01/2017,37707.04,-5.47,32898.31,-5.06,38305.06,-4.90,30313.15,-4.23,39099.33,-3.61
24/01/2017,37470.10,5.31,32740.97,4.92,38170.69,4.70,30244.54,3.75,39062.33,3.30
25/01/2017,37672.39,4.91,32877.53,4.55,38281.12,4.23,30287.21,3.48,39089.46,3.19
26/01/2017,37807.84,-3.09,32971.71,-2.06,38349.78,-2.56,30319.60,-2.54,39113.80,-1.77
27/01/2017,37785.78,0.00,32963.88,0.00,38336.84,0.00,30306.91,0.00,39107.93,0.00
28/01/2017,37785.78,0.00,32963.88,0.00,38336.84,0.00,30306.91,0.00,39107.93,0.00
29/01/2017,37785.78,3.77,32963.88,3.10,38336.84,2.59,30306.91,1.71,39107.93,0.46
30/01/2017,37829.04,-5.35,32985.99,-4.96,38350.21,-4.60,30312.43,-2.73,39107.30,2.39
31/01/2017,37617.60,-5.09,32843.32,-4.62,38251.08,-4.14,30297.16,-2.44,39118.26,2.56
1/02/2017,37455.92,4.64,32741.56,4.34,38188.53,4.33,30285.65,3.91,39131.20,3.73
2/02/2017,37559.36,-4.55,32818.41,-3.93,38264.66,-3.51,30335.78,2.30,39172.80,2.82
3/02/2017,37464.72,0.00,32767.48,0.00,38231.35,0.00,30335.68,0.00,39189.50,0.00
4/02/2017,37464.72,0.00,32767.48,0.00,38231.35,0.00,30335.68,0.00,39189.50,0.00
5/02/2017,37464.72,4.55,32767.48,4.22,38231.35,04.05,30335.68,03.06,39189.50,2.73
6/02/2017,37558.94,-4.48,32835.28,-3.99,38288.62,-3.91,30356.91,-3.56,39204.78,-3.15
7/02/2017,37471.04,5.50,32781.43,5.15,38238.64,5.15,30321.85,4.62,39181.35,4.25
8/02/2017,37716.17,4.63,32954.50,4.34,38411.04,4.39,30423.76,4.00,39251.42,3.89
9/02/2017,37818.78,05.04,33031.15,4.74,38491.61,4.47,30478.58,3.63,39300.42,3.58
10/02/2017,37973.96,0.00,33145.79,0.00,38579.17,0.00,30516.40,0.00,39336.36,0.00
11/02/2017,37973.96,0.00,33145.79,0.00,38579.17,0.00,30516.40,0.00,39336.36,0.00
12/02/2017,37973.96,-4.15,33145.79,-3.36,38579.17,-3.49,30516.40,-2.53,39336.36,-0.28
13/02/2017,37910.84,4.87,33117.11,4.55,38546.35,4.27,30503.84,3.37,39335.04,2.87
14/02/2017,38041.07,-2.50,33211.97,-1.93,38617.95,-1.69,30533.05,-0.55,39352.66,2.33
15/02/2017,38028.89,3.18,33205.10,1.89,38612.52,-1.86,30531.32,-2.34,39362.93,-2.55
16/02/2017,38052.85,-2.81,33211.72,-1.63,38606.09,-1.98,30520.99,-2.49,39350.13,-2.13
17/02/2017,38036.32,0.00,33206.62,0.00,38598.86,0.00,30508.95,0.00,39341.74,0.00
18/02/2017,38036.32,0.00,33206.62,0.00,38598.86,0.00,30508.95,0.00,39341.74,0.00
19/02/2017,38036.32,5.35,33206.62,4.97,38598.86,4.87,30508.95,4.31,39341.74,3.80
20/02/2017,38247.89,-3.10,33350.95,-2.62,38729.64,-3.31,30583.44,-3.11,39386.22,-2.89
21/02/2017,38225.64,5.18,33337.28,4.67,38702.32,4.29,30561.11,3.21,39368.27,-0.77
22/02/2017,38402.64,-3.19,33443.53,-2.06,38775.52,1.29,30585.80,2.97,39366.10,3.29
23/02/2017,38378.43,-1.96,33435.70,2.10,38779.17,3.26,30605.29,3.25,39393.03,3.30
24/02/2017,38371.32,0.00,33443.87,0.00,38805.17,0.00,30630.98,0.00,39420.24,0.00
25/02/2017,38371.32,0.00,33443.87,0.00,38805.17,0.00,30630.98,0.00,39420.24,0.00
26/02/2017,38371.32,4.78,33443.87,4.34,38805.17,4.51,30630.98,4.13,39420.24,3.97
27/02/2017,38490.14,-3.28,33520.64,-2.63,38895.70,-2.60,30693.41,-1.22,39473.24,1.53
28/02/2017,38463.68,4.75,33506.82,4.43,38882.24,4.51,30690.02,4.00,39477.84,3.61
1/03/2017,38579.71,5.87,33590.87,5.35,38973.59,4.85,30744.44,3.82,39514.99,1.94
2/03/2017,38932.90,3.85,33801.53,3.87,39100.73,3.92,30789.96,3.21,39521.97,2.80
3/03/2017,38979.77,0.00,33849.67,0.00,39150.88,0.00,30814.66,0.00,39538.37,0.00
4/03/2017,38979.77,0.00,33849.67,0.00,39150.88,0.00,30814.66,0.00,39538.37,0.00
5/03/2017,38979.77,4.25,33849.67,3.71,39150.88,3.65,30814.66,3.41,39538.37,3.18
6/03/2017,39050.11,5.21,33890.35,4.85,39189.48,4.60,30844.84,3.27,39562.41,-0.43
7/03/2017,39232.99,4.21,34018.08,3.93,39288.56,3.85,30871.12,2.65,39560.88,1.90
8/03/2017,39300.43,-3.09,34069.14,-2.49,39335.38,-3.27,30885.25,-3.37,39567.57,-2.75
9/03/2017,39278.46,3.87,34057.09,1.89,39308.98,-2.98,30856.28,-3.47,39551.96,-3.47
10/03/2017,39326.21,0.00,34063.70,0.00,39289.31,0.00,30824.09,0.00,39519.81,0.00
11/03/2017,39326.21,0.00,34063.70,0.00,39289.31,0.00,30824.09,0.00,39519.81,0.00
12/03/2017,39326.21,4.64,34063.70,3.96,39289.31,3.43,30824.09,1.70,39519.81,-3.04
13/03/2017,39429.82,5.49,34115.97,5.10,39320.18,4.80,30829.56,3.38,39498.92,0.48
14/03/2017,39672.46,4.92,34279.78,4.31,39441.94,3.22,30858.87,-3.13,39500.53,-3.59
15/03/2017,39809.90,5.50,34354.40,4.97,39467.03,4.39,30836.01,3.35,39464.45,-1.34
16/03/2017,40054.38,-3.40,34498.37,3.25,39547.51,4.14,30864.42,04.06,39460.62,4.17
17/03/2017,40024.39,0.00,34524.16,0.00,39610.22,0.00,30922.52,0.00,39525.17,0.00
18/03/2017,40024.39,0.00,34524.16,0.00,39610.22,0.00,30922.52,0.00,39525.17,0.00
19/03/2017,40024.39,04.08,34524.16,4.25,39610.22,4.39,30922.52,04.07,39525.17,04.02
20/03/2017,40083.36,4.46,34594.34,4.17,39691.24,4.14,30981.31,3.65,39581.08,3.34
21/03/2017,40169.78,-5.78,34658.85,-5.21,39754.01,-4.91,31019.73,-4.23,39609.23,-3.60
22/03/2017,39845.23,4.96,34476.23,4.55,39618.21,4.62,30951.35,4.30,39572.56,4.12
23/03/2017,39987.41,4.56,34570.87,4.42,39720.03,4.36,31024.82,3.86,39634.27,3.68
24/03/2017,40082.55,0.00,34653.87,0.00,39797.90,0.00,31072.40,0.00,39673.76,0.00
25/03/2017,40082.55,0.00,34653.87,0.00,39797.90,0.00,31072.40,0.00,39673.76,0.00
26/03/2017,40082.55,4.78,34653.87,4.59,39797.90,4.50,31072.40,3.86,39673.76,03.04
27/03/2017,40202.16,4.31,34751.99,04.02,39887.67,4.22,31119.71,3.83,39694.70,3.51
28/03/2017,40276.29,06.02,34807.68,5.64,39955.57,5.40,31165.90,4.36,39728.23,3.31
29/03/2017,40686.40,-3.46,35088.74,-2.57,40176.53,-1.91,31244.15,1.34,39755.66,1.34
30/03/2017,40654.74,-4.28,35075.69,-3.72,40169.76,-3.51,31247.96,-1.05,39759.46,2.93
31/03/2017,40582.59,0.00,35034.42,0.00,40136.18,0.00,31245.11,0.00,39778.24,0.00
1/04/2017,40582.59,0.00,35034.42,0.00,40136.18,0.00,31245.11,0.00,39778.24,0.00
2/04/2017,40582.59,-3.97,35034.42,-3.36,40136.18,2.57,31245.11,3.62,39778.24,3.77
3/04/2017,40529.78,-5.44,35005.62,-5.00,40149.31,-4.79,31282.27,-3.87,39821.69,-2.61
4/04/2017,40299.26,5.13,34856.94,4.78,40029.50,4.73,31234.33,4.14,39808.09,3.78
5/04/2017,40468.47,-4.46,34976.33,-3.51,40143.01,-3.61,31297.39,-3.46,39851.92,-2.49
6/04/2017,40381.83,-1.72,34942.73,0.97,40106.14,0.48,31265.59,-1.36,39839.91,1.93
7/04/2017,40376.22,0.00,34945.38,0.00,40105.52,0.00,31261.69,0.00,39846.83,0.00
8/04/2017,40376.22,0.00,34945.38,0.00,40105.52,0.00,31261.69,0.00,39846.83,0.00
9/04/2017,40376.22,2.91,34945.38,03.05,40105.52,3.48,31261.69,3.51,39846.83,3.27
10/04/2017,40394.51,-4.67,34966.53,-4.21,40137.85,-3.65,31294.99,0.16,39873.07,2.59
11/04/2017,40288.19,-4.71,34899.21,-4.14,40099.48,-3.59,31294.14,-1.56,39886.35,1.82
12/04/2017,40177.42,-2.57,34836.41,-0.33,40063.37,2.16,31294.35,2.88,39892.55,3.20
13/04/2017,40164.41,0.00,34835.02,0.00,40072.08,0.00,31312.23,0.00,39917.20,0.00
14/04/2017,40164.41,0.00,34835.02,0.00,40072.08,0.00,31312.23,0.00,39917.20,0.00
15/04/2017,40164.41,0.00,34835.02,0.00,40072.08,0.00,31312.23,0.00,39917.20,0.00
16/04/2017,40164.41,-5.38,34835.02,-4.81,40072.08,-4.29,31312.23,-2.54,39917.20,2.72
17/04/2017,39946.52,3.65,34712.14,3.91,39998.96,4.56,31299.59,4.63,39932.37,4.47
18/04/2017,39984.87,0.00,34762.23,0.00,40094.61,0.00,31402.22,0.00,40019.61,0.00
19/04/2017,39984.87,-4.82,34762.23,-4.41,40094.61,-4.30,31402.22,-3.66,40019.61,-3.26
20/04/2017,39861.45,5.11,34679.78,4.53,40021.15,3.98,31363.27,2.98,39993.66,1.56
21/04/2017,40026.78,0.00,34772.26,0.00,40074.58,0.00,31382.88,0.00,39998.44,0.00
22/04/2017,40026.78,0.00,34772.26,0.00,40074.58,0.00,31382.88,0.00,39998.44,0.00
23/04/2017,40026.78,4.11,34772.26,3.93,40074.58,3.94,31382.88,3.35,39998.44,2.50
24/04/2017,40088.03,6.24,34823.36,5.79,40126.16,5.50,31411.28,4.41,40010.58,2.18
25/04/2017,40600.75,6.19,35149.38,5.68,40371.56,5.35,31493.88,4.11,40019.39,-0.46
26/04/2017,41088.07,5.36,35441.06,4.77,40582.36,4.22,31554.56,1.42,40020.02,-3.08
27/04/2017,41299.96,-4.59,35558.58,-4.15,40650.35,-3.34,31558.69,3.00,39998.24,3.38
28/04/2017,41201.46,0.00,35495.06,0.00,40622.00,0.00,31578.74,0.00,40027.62,0.00
29/04/2017,41201.46,0.00,35495.06,0.00,40622.00,0.00,31578.74,0.00,40027.62,0.00
30/04/2017,41201.46,0.00,35495.06,0.00,40622.00,0.00,31578.74,0.00,40027.62,0.00
1/05/2017,41201.46,4.14,35495.06,3.91,40622.00,4.11,31578.74,3.76,40027.62,3.44
2/05/2017,41264.52,5.46,35544.94,5.11,40682.65,05.03,31621.75,4.14,40058.69,3.32
3/05/2017,41498.53,4.14,35711.23,3.50,40835.53,3.19,31684.42,1.78,40086.25,-1.52
4/05/2017,41561.19,5.30,35744.44,4.79,40859.83,4.19,31690.33,-2.08,40081.68,-3.26
5/05/2017,41761.00,0.00,35865.18,0.00,40925.62,0.00,31682.35,0.00,40055.60,0.00
6/05/2017,41761.00,0.00,35865.18,0.00,40925.62,0.00,31682.35,0.00,40055.60,0.00
7/05/2017,41761.00,4.57,35865.18,04.07,40925.62,04.09,31682.35,3.65,40055.60,03.02
8/05/2017,41857.41,4.13,35923.78,3.30,40985.56,-2.86,31720.73,-3.56,40076.01,-3.77
9/05/2017,41919.42,4.46,35950.81,3.21,40968.17,-3.22,31685.57,-3.93,40032.72,-4.01
10/05/2017,42006.10,-5.05,35975.65,-4.56,40943.23,-4.38,31634.59,-3.51,39977.44,-2.37
11/05/2017,41850.24,-3.92,35880.11,-3.75,40863.18,-4.15,31601.01,-4.11,39966.78,-4.00
12/05/2017,41799.96,0.00,35837.52,0.00,40799.82,0.00,31540.29,0.00,39912.24,0.00
13/05/2017,41799.96,0.00,35837.52,0.00,40799.82,0.00,31540.29,0.00,39912.24,0.00
14/05/2017,41799.96,3.75,35837.52,3.49,40799.82,3.80,31540.29,3.45,39912.24,3.33
15/05/2017,41842.58,4.56,35870.21,4.35,40844.57,4.50,31571.86,4.10,39940.22,3.73
16/05/2017,41938.17,-3.34,35947.82,-2.70,40934.65,-0.71,31632.02,1.68,39982.05,0.82
17/05/2017,41909.99,-5.36,35932.87,-4.67,40935.14,-2.69,31637.39,3.66,39981.61,3.54
18/05/2017,41697.42,-4.73,35826.47,-4.29,40920.44,-4.29,31676.21,-3.29,40016.14,3.79
19/05/2017,41583.56,0.00,35753.46,0.00,40847.60,0.00,31649.28,0.00,40060.43,0.00
20/05/2017,41583.56,0.00,35753.46,0.00,40847.60,0.00,31649.28,0.00,40060.43,0.00
21/05/2017,41583.56,2.59,35753.46,1.82,40847.60,-2.74,31649.28,-2.77,40060.43,-3.07
22/05/2017,41596.92,-3.44,35759.61,-2.88,40832.07,-2.99,31633.36,-2.96,40038.79,-1.53
23/05/2017,41565.78,5.43,35741.71,4.98,40812.20,4.70,31614.12,3.81,40034.15,0.80
24/05/2017,41793.02,05.04,35886.89,4.64,40921.90,4.51,31659.08,3.78,40036.37,03.01
25/05/2017,41946.85,-4.80,35990.74,-4.42,41012.65,-4.61,31702.79,-4.10,40056.70,-3.27
26/05/2017,41825.91,0.00,35907.41,0.00,40911.85,0.00,31642.47,0.00,40030.46,0.00
27/05/2017,41825.91,0.00,35907.41,0.00,40911.85,0.00,31642.47,0.00,40030.46,0.00
28/05/2017,41825.91,4.88,35907.41,4.30,40911.85,3.35,31642.47,-3.18,40030.46,-3.56
29/05/2017,41957.84,05.09,35980.95,4.56,40940.38,4.33,31618.34,3.19,39995.19,1.72
30/05/2017,42120.47,4.26,36076.48,4.15,41016.69,4.61,31642.66,4.32,40000.75,3.95
31/05/2017,42191.49,-5.12,36140.00,-4.54,41116.82,-3.81,31718.22,3.18,40052.83,3.61
1/06/2017,42023.49,5.29,36046.02,4.93,41071.76,4.62,31742.22,3.62,40089.66,3.21
2/06/2017,42222.47,0.00,36184.63,0.00,41173.48,0.00,31779.46,0.00,40114.44,0.00
3/06/2017,42222.47,0.00,36184.63,0.00,41173.48,0.00,31779.46,0.00,40114.44,0.00
4/06/2017,42222.47,4.74,36184.63,4.57,41173.48,4.75,31779.46,4.42,40114.44,3.92
5/06/2017,42336.49,-3.97,36281.54,-3.13,41289.44,-2.81,31862.51,-0.31,40164.73,2.27
